20,20
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
259,0,4,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,768,768,260,-1,-1,-1,5,768,517,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,512,515,260,-1,-1,260,260,260,260,260,260,260,260,-1,-1,-1,-1,-1,259
259,260,260,260,-1,-1,260,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,2,768,516,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,256,-1,258,258,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,260,260,260,260,260,261,261,261,261,260,260,260,260,260,-1,-1,259
259,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,259
259,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,259
259,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,259
259,-1,-1,260,261,261,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,259
259,-1,-1,260,261,261,261,-1,-1,-1,-1,-1,1,768,513,-1,260,-1,-1,259
259,-1,-1,260,257,261,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,259
259,-1,-1,260,260,260,260,260,260,260,260,260,260,260,260,260,260,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
