20,20
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,260,260,260,260,260,260,260,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,4,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,262,-1,-1,768,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,262,262,262,-1,-1,515,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,6,768,518,-1,-1,256,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,260,260,260,260,260,260,260,260,260,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,1,768,513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,4,768,515,-1,-1,-1,-1,0,768,512,-1,-1,-1,-1,-1,-1,259
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
