20,20
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
259,2,768,515,258,-1,-1,-1,-1,-1,262,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,258,-1,-1,-1,-1,-1,262,-1,-1,-1,-1,-1,-1,-1,-1,259
259,6,768,518,258,-1,-1,-1,260,260,262,260,260,260,260,260,260,260,-1,259
259,-1,-1,-1,258,-1,-1,-1,260,-1,262,-1,-1,260,-1,-1,-1,260,-1,259
259,1,768,513,258,-1,-1,-1,260,-1,262,-1,-1,-1,-1,257,-1,260,-1,259
259,258,258,258,258,-1,-1,-1,260,-1,262,-1,-1,260,-1,-1,-1,260,-1,259
259,-1,-1,-1,-1,-1,-1,-1,260,-1,262,-1,-1,260,260,260,260,260,-1,259
259,-1,-1,-1,260,260,260,260,260,-1,262,260,260,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,260,-1,-1,-1,260,-1,262,262,262,262,262,262,262,262,262,259
259,-1,-1,-1,260,-1,256,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,260,-1,-1,-1,260,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,260,260,260,260,260,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,260,4,768,515,-1,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,259
259,-1,0,768,512,-1,-1,-1,260,260,260,260,260,260,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
