20,20
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,260,260,260,260,260,260,260,260,260,260,260,260,260,-1,-1,-1,259
259,-1,-1,260,-1,-1,-1,259,-1,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,259
259,-1,-1,260,-1,0,768,512,-1,-1,-1,-1,-1,257,-1,260,-1,-1,-1,259
259,-1,-1,260,259,-1,-1,-1,256,-1,259,-1,-1,-1,-1,260,-1,-1,3,259
259,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,259,-1,259,-1,260,-1,-1,768,259
259,-1,-1,260,-1,-1,-1,-1,-1,259,-1,-1,259,-1,259,260,-1,-1,515,259
259,-1,-1,260,259,-1,-1,-1,-1,259,-1,1,-1,513,-1,260,-1,-1,-1,259
259,-1,-1,260,-1,259,-1,-1,-1,259,-1,-1,259,-1,-1,260,-1,-1,-1,259
259,-1,-1,260,-1,-1,-1,259,-1,-1,259,-1,-1,-1,-1,260,-1,-1,-1,259
259,-1,-1,260,260,260,260,260,260,260,260,260,260,260,260,260,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
